name,steam_appid,is_free,header_image,minimum_req,genres,recommendations,release_date
Sonic Origins,1794960,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1794960/header.jpg?t=1741795998,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Intel Core i52400 31 GHz or AMD FX8350 42 GHz"", ""Memory"": ""6 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 750 2 GB or AMD Radeon HD 7790 2 GB"", ""Additional Notes"": ""720p  60 FPS""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]",3869,"22 Jun, 2022"
超将棋,1795170,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1795170/header.jpg?t=1663932842,"['{""OS"": ""Windows7"", ""Processor"": ""intel Core i7 4600U"", ""Memory"": ""4 GB RAM"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""440 MB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",,"8 Nov, 2021"
Ice Station Z,1795180,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1795180/header.jpg?t=1693986859,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""i3"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""GTX750"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""600 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",156,"2 Dec, 2021"
SOLAR CAGE,1795640,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1795640/header.jpg?t=1640073702,"['{""OS "": ""Windows 7 64Bit  Windows 8 64Bit  Windows 81 64Bit  Windows 10 64Bit  Windows 11"", ""Processor"": ""Intel Core i36100  AMD Ryzen 3 1200"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 950  AMD Radeon HD 7990"", ""Storage"": ""2 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",,"21 Dec, 2021"
Endless Battlefield,1795880,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1795880/header.jpg?t=1659378723,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": """", ""Processor"": """", ""Memory"": ""4 GB RAM"", ""Graphics"": """", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""80 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",,"3 Jan, 2022"
Peculiar Tales of Mid-Lake Pavilion,1796180,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796180/header.jpg?t=1726624530,"['{""OS "": ""Windows XP"", ""Processor"": ""1Ghz"", ""Memory"": ""1 GB RAM"", ""Graphics"": ""OpenGL compatible card"", ""Storage"": ""1 GB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",153,"31 Dec, 2021"
Who's Who?,1796200,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796200/header.jpg?t=1726403949,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64bit"", ""Processor"": ""Intel Core i5 or equivalent"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""Nvidia GTX 1050 or equivalent"", ""DirectX"": ""Version 10"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""4 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]",350,"29 Aug, 2022"
Laika: Aged Through Blood,1796220,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796220/header.jpg?t=1740668566,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 or better"", ""Processor"": ""Intel Core i5 or similar"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Nvidia GTX 660 or similar"", ""Storage"": ""15 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",4225,"19 Oct, 2023"
Haste,1796470,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796470/header.jpg?t=1744199663,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Win 10"", ""Processor"": ""Intel Core i52400  31 GHz or AMD FX6300  35 GHz or equivalent"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 670 or AMD R9 270 2GB VRAM with Shader Model 50 or better"", ""DirectX"": ""Version 10"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""4 GB available space"", ""Additional Notes"": ""Only runs on 64 bit systems""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",4058,"1 Apr, 2025"
Lawnarchy,1796550,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796550/header.jpg?t=1678577032,"['{""OS "": ""Windows XP Vista 7 881 10"", ""Processor"": ""20 Ghz"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""dedicated GPU"", ""Storage"": ""70 MB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",,"29 Mar, 2022"
Sorry We're Closed,1796580,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796580/header.jpg?t=1744138796,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 or newer 64bit"", ""Processor"": ""Intel i3 or equivalent"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Integrated Intel UHD or AMD Radeon"", ""Storage"": ""2 GB available space"", ""Additional Notes"": ""The game performs well on many lowspec systems Try the demo if you would like to check performance on your machine""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",1095,"14 Nov, 2024"
Industrial Annihilation,1796720,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796720/header.jpg?t=1733851725,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 x64  Windows 11 x64"", ""Processor"": ""Intel Core i77700K  AMD Ryzen 5 1600X"", ""Memory"": ""16 GB RAM"", ""Graphics"": ""Nvidia GeForce GTX 1060 6GB  AMD Radeon RX 580 8GB  Intel Arc A750"", ""Storage"": ""20 GB available space""}']","[{'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]",157,"10 Dec, 2024"
Chef RPG,1796790,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796790/header.jpg?t=1740547644,"['{""OS "": ""Windows 8 or greater"", ""Processor"": ""20GHz"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""Direct X 90c compliant video card with 512 MB of RAM"", ""Storage"": ""5 GB available space""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",1473,"12 Sep, 2024"
SHINOBI NON GRATA,1796870,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796870/header.jpg?t=1725003621,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 or later"", ""Processor"": ""Core 2 Duo or above"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""DirectX 11 compatible or above"", ""DirectX"": ""Version 11"", ""Storage"": ""500 MB available space"", ""Sound Card"": ""Supporting DirectSound""}']","[{'id': '1', 'description': 'Action'}]",116,"24 May, 2023"
戦国の木こり,1796950,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1796950/header.jpg?t=1642245849,"['{""OS"": ""Windows 10"", ""Processor"": ""1Ghz or over"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""VRAM 64MB over"", ""DirectX"": ""Version 10"", ""Storage"": ""30 MB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",,"26 Nov, 2021"
Void's Calling ep. 2,1797300,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1797300/header.jpg?t=1726398202,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7 Windows 10"", ""Processor"": ""1 GHz"", ""Memory"": ""1 GB RAM"", ""Storage"": ""4 GB available space""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",430,"14 Oct, 2022"
Doge Dimensions,1797410,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1797410/header.jpg?t=1643334119,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""64bt processor and operating system"", ""Processor"": ""Intel Core i54430  AMD FX6300"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Nvidia GTX 750 Ti 2GB  AMD Radeon R7 265"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""600 MB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",,"21 Jan, 2022"
Barro 22,1797610,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1797610/header.jpg?t=1743187648,"['{""OS "": ""Windows 7 SP1"", ""Processor"": ""SSE2 instruction set support"", ""Memory"": ""2 GB RAM"", ""Storage"": ""2 GB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",386,"5 Nov, 2021"
Wee Tanks!,1797680,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1797680/header.jpg?t=1735902559,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7"", ""Processor"": ""Intel i3 with 10GHz or equivalent"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Intel Integrated Graphics"", ""DirectX"": ""Version 10"", ""Storage"": ""1 GB available space"", ""Additional Notes"": ""Disk Space may vary when playing the Beta build""}']","[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",440,"16 May, 2023"
Lost Light,1797880,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1797880/header.jpg?t=1711521041,"['{""OS"": ""Windows7SP1 Windows81 Windows10"", ""Processor"": ""intel i3 530"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""GTS450"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""10 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '37', 'description': 'Free To Play'}]",,"1 Sep, 2022"
Para Eyes,1797930,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1797930/header.jpg?t=1733269133,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7"", ""Processor"": ""Intel or AMD Duel Core CPU"", ""Memory"": ""2 GB RAM"", ""Graphics"": ""Graphics card with DX10"", ""Storage"": ""5 GB available space""}']","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",115,"25 Oct, 2022"
Mega Man Battle Network Legacy Collection Vol. 1,1798010,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1798010/header.jpg?t=1727741837,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64 bit"", ""Processor"": ""Intel Core i54460 34GHz or AMD FX8300"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 950 2GB or AMD Radeon RX 460 2GB"", ""DirectX"": ""Version 11"", ""Sound Card"": ""DirectSound compatible DirectX 10 or later"", ""Additional Notes"": ""No tests have been performed for hardware below the minimum requirements We cannot guarantee the product will run properly on such hardware""}']","[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]",1098,"13 Apr, 2023"
Mega Man Battle Network Legacy Collection Vol. 2,1798020,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1798020/header.jpg?t=1727741849,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10 64 bit"", ""Processor"": ""Intel Core i54460 34GHz or AMD FX8300"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 950 2GB or AMD Radeon RX 460 2GB"", ""DirectX"": ""Version 11"", ""Sound Card"": ""DirectSound compatible DirectX 10 or later"", ""Additional Notes"": ""No tests have been performed for hardware below the minimum requirements We cannot guarantee the product will run properly on such hardware""}']","[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]",436,"13 Apr, 2023"
Live Adventure,1798210,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1798210/header.jpg?t=1649521144,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 10"", ""Processor"": ""Quad Core 28 GHz"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GeForce GTX 1080"", ""Storage"": ""5 GB available space""}']","[{'id': '25', 'description': 'Adventure'}]",,"15 Dec, 2021"
1940,1798300,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1798300/header.jpg?t=1636611779,"['{""OS"": ""Window 10"", ""Processor"": ""AMD Ryzen 5 3600 or Intel Core i5 7600"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""AMD Ryzen 5 3600 or Intel Core i5 7600"", ""Storage"": ""3 GB available space""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '3', 'description': 'RPG'}]",,"10 Nov, 2021"
Blasting Courier,1798770,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1798770/header.jpg?t=1710242711,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7"", ""Processor"": ""Pentium"", ""Memory"": ""1 GB RAM"", ""Graphics"": ""1 GB of video RAM"", ""Storage"": ""500 MB available space"", ""Sound Card"": ""DirectX Compatible"", ""Additional Notes"": ""1080p 169 recommended""}']","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",,"28 Dec, 2021"
Dimension Tripper Neptune: TOP NEP,1798780,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1798780/header.jpg?t=1730837649,"['{""OS "": ""Windows 8 64bit"", ""Memory"": ""4 GB RAM"", ""DirectX"": ""Version 11"", ""Storage"": ""25 MB available space""}']","[{'id': '1', 'description': 'Action'}]",588,"20 Jan, 2022"
Peril by MDE,1798910,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1798910/header.jpg?t=1692013087,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 7 64bit"", ""Processor"": ""Quadcore Intel or AMD processor 25GHZ"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""DirectX 11 or DirectX 12 compatible graphics card"", ""DirectX"": ""Version 11"", ""Storage"": ""300 MB available space"", ""Additional Notes"": ""Visual Studio 2017""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",,"15 Mar, 2022"
Malice,1799220,False,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1799220/header.jpg?t=1701851076,"['{""OS"": ""10"", ""Processor"": ""Quadcore Intel or AMD 25 GHz or faster"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""GTX 950"", ""DirectX"": ""Version 11"", ""Storage"": ""6 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",785,"2 Nov, 2022"
Flash Party,1799370,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1799370/header.jpg?t=1716944349,"['{""OS"": ""Windows 10"", ""Processor"": ""Intel Core i5  AMD Ryzen 5"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""NVIDIA GTX 960"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""5 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}]",,"9 Jan, 2023"
Smelogs Playground,1799530,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1799530/header.jpg?t=1733955146,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS"": ""Windows 1011 64 bit"", ""Processor"": ""Intel Core i3  AMD Ryzen 3 or Equivalent"", ""Memory"": ""4 GB RAM"", ""Graphics"": ""Nvidia GTX 1060  AMD Radeon 570 or Equivalent"", ""DirectX"": ""Version 12"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""8 GB available space""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",,"18 Apr, 2024"
Bullet Bash,1799650,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1799650/header.jpg?t=1737490288,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 10 64 Bit Maybe Windows 7"", ""Processor"": ""Ryzen 3 1200 or Intel Equivalent"", ""Memory"": ""8 GB RAM"", ""Graphics"": ""AMD Radeon 560X 4GB or Nvidia Equivalent"", ""DirectX"": ""Version 11"", ""Network"": ""Broadband Internet connection"", ""Storage"": ""12 GB available space"", ""Sound Card"": ""DirectX Compatible""}']","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",,"23 Jun, 2022"
Transformation Tycoon,1799850,True,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1799850/header.jpg?t=1656015198,"['{""Requires"": ""Requires a 64-bit processor and operating system"", ""OS "": ""Windows 10 Windows 8 Windows 7"", ""Memory"": ""8 GB RAM"", ""Storage"": ""250 MB available space""}']","[{'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]",,"18 Dec, 2021"
